,DOI,isotherm_file,temp_C,adsorbent,CO2_capacity (mmol/g)
2952,10.1021/Ef800938e,10.1021Ef800938e.isotherm16.json,25,CuBTC,0.20028849994821796
2953,10.1021/Ef800938e,10.1021Ef800938e.isotherm17.json,25,CuBTC,0.29688744230654573
2954,10.1021/Ef800938e,10.1021Ef800938e.isotherm18.json,25,CuBTC,0.18514669112751697
2955,10.1021/Ef800938e,10.1021Ef800938e.isotherm19.json,25,CuBTC,0.19950953678474115
2956,10.1021/Ef800938e,10.1021Ef800938e.isotherm2.json,25,CuBTC,0.20609745908934055
2957,10.1021/Ef800938e,10.1021Ef800938e.isotherm3.json,50,CuBTC,0.09002223338750984
2958,10.1021/Ef800938e,10.1021Ef800938e.isotherm4.json,75,CuBTC,0.04146274021844325
2959,10.1021/Ef800938e,10.1021Ef800938e.isotherm5.json,105,CuBTC,0.0261747580493688
2974,10.1021/Es3052922,10.1021Es3052922.isotherm10.json,25,PIF,0.0006441006062169483
2975,10.1021/Es3052922,10.1021Es3052922.isotherm12.json,25,PIF6,0.013075104665184698
2976,10.1021/Es3052922,10.1021Es3052922.isotherm6.json,25,PIF7,0.0022163723514238873
2977,10.1021/Es3052922,10.1021Es3052922.isotherm7.json,25,PIF6,0.0050683420898404346
2978,10.1021/Es3052922,10.1021Es3052922.isotherm8.json,25,PIF8,0.001933510677064354
2979,10.1021/Es3052922,10.1021Es3052922.isotherm9.json,25,PIF5,0.003701100812269017
2996,10.1021/Ic102057p,10.1021Ic102057p.Isotherm2.json,25,C14H12Mg6NO24,0.17079081537418045
3000,10.1021/Ic200381f,10.1021Ic200381f.Isotherm7.json,25,Ni3C87H118N12O29,0.03268746278228208
3009,10.1021/Ic201387d,10.1021Ic201387d.isotherm1.json,-77,Sc2(BDC)3,3.526641301630013
3010,10.1021/Ic201387d,10.1021Ic201387d.isotherm2.json,-77,Sc2(NH2-BDC)3,3.394413267187475
3011,10.1021/Ic201387d,10.1021Ic201387d.isotherm3.json,-77,Sc2(NO2-BDC)3,1.5696000759631035
3012,10.1021/Ic201387d,10.1021Ic201387d.isotherm4.json,0,Sc2(NH2-BDC)3,0.58739039229536
3013,10.1021/Ic201387d,10.1021Ic201387d.isotherm5.json,0,Sc2(BDC)3,0.17094873609031963
3014,10.1021/Ic201387d,10.1021Ic201387d.isotherm6.json,0,Sc2(NO2-BDC)3,0.071602203440893
3016,10.1021/Ic201596x,10.1021Ic201596x.isotherm5.json,0,UHM-6,0.35448830702296463
3017,10.1021/Ic201596x,10.1021Ic201596x.isotherm6.json,25,UHM-6,0.21160835965370348
3018,10.1021/Ic201919q,10.1021Ic201919q.Isotherm3.json,0,UCY-1,0.05461388158703832
3019,10.1021/Ic201919q,10.1021Ic201919q.Isotherm4.json,25,UCY-1,0.026636471221690442
3042,10.1021/Ic300950h,10.1021Ic300950h.Isotherm3.json,-78,C75H129Cu3N11O37,3.7386119675230187
3043,10.1021/Ic300950h,10.1021Ic300950h.Isotherm4.json,0,C75H129Cu3N11O37,0.1080888888888889
3044,10.1021/Ic300950h,10.1021Ic300950h.Isotherm5.json,25,C75H129Cu3N11O37,0.06227946666666667
3045,10.1021/Ic301338a,10.1021Ic301338a.Isotherm3.json,-8,COMOC-2(V^IV),0.03939109560121328
3046,10.1021/Ic301338a,10.1021Ic301338a.Isotherm4.json,30,COMOC-2(V^IV),0.039807348680983026
3050,10.1021/Ic301598n,10.1021Ic301598n.isotherm10.json,25,NJU-Bai12,-0.0035623851075654443
3051,10.1021/Ic301598n,10.1021Ic301598n.isotherm6.json,0,NJU-Bai12,-0.0035623851075654443
3072,10.1021/Ic302127y,10.1021Ic302127y.isotherm2.json,-78,CALF-22,6.72785314760014
3073,10.1021/Ic302127y,10.1021Ic302127y.isotherm5.json,0,CALF-22,0.12306446470055318
3075,10.1021/Ic302528b,10.1021Ic302528b.isotherm3.json,25,[(Me3Sn)4(mu-LH)2]n,0.08505428066192783
3081,10.1021/Ic3026304,10.1021Ic3026304.isotherm1.json,25,[Cu2(L)2(SO4)-(Br)2]*4H2O,0.234023187489568
3082,10.1021/Ic3026304,10.1021Ic3026304.isotherm2.json,25,[Cu2(L)2(SO4)(Br)2],0.023893326831176898
3090,10.1021/Ic302758g,10.1021Ic302758g.isotherm1.json,-78,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},70.50948414095267
3091,10.1021/Ic302758g,10.1021Ic302758g.isotherm3.json,25,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},0.05620125511255425
3094,10.1021/Ic401092j,10.1021Ic401092j.isotherm2.json,25,C76H52N6O18Zn7,0.1354662910592564
3138,10.1021/Ic500722n,10.1021Ic500722n.Isotherm18.json,-53,NU-125-F1,0.04
3139,10.1021/Ic500722n,10.1021Ic500722n.Isotherm19.json,-33,NU-125-F1,0.04
3140,10.1021/Ic500722n,10.1021Ic500722n.Isotherm20.json,-3,NU-125-F1,0.04
3141,10.1021/Ic500722n,10.1021Ic500722n.Isotherm21.json,25,NU-125-F1,0.204013299013299
3142,10.1021/Ic500722n,10.1021Ic500722n.Isotherm22.json,-53,NU-125,0.9246279246279245
3143,10.1021/Ic500722n,10.1021Ic500722n.Isotherm23.json,-33,NU-125,0.6125840125840126
3144,10.1021/Ic500722n,10.1021Ic500722n.Isotherm24.json,-3,NU-125,0.5834019734019734
3145,10.1021/Ic500722n,10.1021Ic500722n.Isotherm25.json,25,NU-125,0.14759187759187758
3146,10.1021/Ic500722n,10.1021Ic500722n.Isotherm40.json,25,NU-125-F1,0.13560203593165368
3147,10.1021/Ic500722n,10.1021Ic500722n.Isotherm44.json,25,NU-125,0.09416104265143858
3148,10.1021/Ic500722n,10.1021Ic500722n.Isotherm48.json,25,NU-125-F2,0.1180692757877881
3149,10.1021/Ic500722n,10.1021Ic500722n.Isotherm52.json,25,HKUST-1-F1,0.9097487540742272
3150,10.1021/Ic500722n,10.1021Ic500722n.Isotherm55.json,25,CuBTC,0.23504621841832737
3165,10.1021/Ic501876m,10.1021Ic501876m.Isotherm1.json,25,[CoIII(dpzca)2Ag](BF4)2*2(H2O),0.01943564003653412
3166,10.1021/Ic501876m,10.1021Ic501876m.Isotherm4.json,25,[NiII(dpzca)2Ag]BF4*0.5(C3H6O),0.05251684179607925
3199,10.1021/Ie100214a,10.1021Ie100214a.isotherm1.json,25,[Li0.5H0.5]+[In(C16H6O8)]-,0.004030003497538272
3200,10.1021/Ie100214a,10.1021Ie100214a.isotherm2.json,25,[Li0.5H0.5]+[In(C16H6O8)]-,-0.0006725712287120989
3201,10.1021/Ie100214a,10.1021Ie100214a.isotherm5.json,25,[Li0.5H0.5]+[In(C16H6O8)]-,0.10066833473262454
3202,10.1021/Ie100214a,10.1021Ie100214a.isotherm6.json,25,[Li0.5H0.5]+[In(C16H6O8)]-,0.013408567911007335
3203,10.1021/Ie1014958,10.1021Ie1014958.Isotherm1.json,30,CuBTC,0.02641427913345446
3204,10.1021/Ie1014958,10.1021Ie1014958.Isotherm2.json,30,Polyimide-CuBTC,0.05114392176120119
3205,10.1021/Ie202777q,10.1021Ie202777q.isotherm1.json,25,IRMOF-1,0.1018601401556387
3209,10.1021/Ie303343m,10.1021Ie303343m.isotherm1.json,0,Zn-Atz,1.7946622049392866
3214,10.1021/Ie303343m,10.1021Ie303343m.isotherm2.json,0,Zn-Atz,2.5496729154466573
3216,10.1021/Ie303343m,10.1021Ie303343m.isotherm3.json,0,Zn-Atz,2.3964296183026876
3217,10.1021/Ie303343m,10.1021Ie303343m.isotherm4.json,0,Zn-Atz,2.449723123062244
3219,10.1021/ie400380w,10.1021ie400380w.isotherm10.json,0,MIL-53(Al),0.35869835690443386
3220,10.1021/ie400380w,10.1021ie400380w.isotherm11.json,0,Zeolite 13A,2.6142154777286235
3221,10.1021/ie400380w,10.1021ie400380w.isotherm12.json,0,Zeolite 5A,3.1929629032748847
3222,10.1021/ie400380w,10.1021ie400380w.isotherm13.json,0,Carbon,0.3043821310666892
3223,10.1021/ie400380w,10.1021ie400380w.isotherm14.json,0,ZIF-8,0.03654324288176243
3224,10.1021/ie400380w,10.1021ie400380w.isotherm15.json,0,Al-PILC,0.10150242090179762
3225,10.1021/ie400380w,10.1021ie400380w.isotherm16.json,0,Zr-PILC,0.08968826602983607
3226,10.1021/ie400380w,10.1021ie400380w.isotherm9.json,0,Zeolite 13X,3.040547727878858
3231,10.1021/Ie5006146,10.1021Ie5006146.Isotherm2.json,21,MIL-53(Al),0.17395935964130715
3232,10.1021/Ie5006146,10.1021Ie5006146.Isotherm3.json,41,MIL-53(Al),0.06826294728661003
3233,10.1021/Ie5006146,10.1021Ie5006146.Isotherm4.json,59,MIL-53(Al),0.0377579827097748
3234,10.1021/Ie5006146,10.1021Ie5006146.Isotherm5.json,77,MIL-53(Al),0.023845424544353788
3235,10.1021/ie5046044,10.1021ie5046044.Isotherm1.json,25,TPA-Activated at 180C,0.5695966091056224
3236,10.1021/ie5046044,10.1021ie5046044.Isotherm2.json,25,TPA-Activated at 90C,0.6732152471417647
3237,10.1021/ie5046044,10.1021ie5046044.Isotherm5.json,25,TBA-Activated at 120C,0.705744830487258
3238,10.1021/ie5046044,10.1021ie5046044.Isotherm6.json,25,TBA-Activated at 180C,0.5210206498580331
3239,10.1021/Ie8005269,10.1021Ie8005269.isotherm1.json,30,Cu-MOF,0.18579248146666738
3240,10.1021/Ie8005269,10.1021Ie8005269.isotherm10.json,30,Cu-MOF,0.2428946806672634
3241,10.1021/Ie8005269,10.1021Ie8005269.isotherm11.json,25,Carbon,0.12346741439213034
3242,10.1021/Ie8005269,10.1021Ie8005269.isotherm12.json,25,Zeolite 13X,1.9292278118730564
3243,10.1021/Ie8005269,10.1021Ie8005269.isotherm13.json,25,Carbon,0.19015785477369368
3244,10.1021/Ie8005269,10.1021Ie8005269.isotherm14.json,25,IRMOF-1,0.02202652246116795
3245,10.1021/Ie8005269,10.1021Ie8005269.isotherm2.json,30,CuBTC,0.12761736816866986
3246,10.1021/Ie8005269,10.1021Ie8005269.isotherm4.json,30,Cu-MOF,0.08335100877406151
3247,10.1021/Ie8005269,10.1021Ie8005269.isotherm5.json,50,Cu-MOF,0.04540909658209568
3248,10.1021/Ie8005269,10.1021Ie8005269.isotherm6.json,100,Cu-MOF,-0.0008237289252567411
3249,10.1021/Ie900665f,10.1021Ie900665f.Isotherm2.json,23,IRMOF-1,0.1256769475051725
3250,10.1021/Ie900665f,10.1021Ie900665f.Isotherm2-1.json,23,IRMOF-1,0.12367306353783436
3251,10.1021/Ie900665f,10.1021Ie900665f.Isotherm3.json,32,IRMOF-1,0.07292070316498692
3252,10.1021/Ie900665f,10.1021Ie900665f.Isotherm3-1.json,32,IRMOF-1,0.07938624410668392
3253,10.1021/Ie900665f,10.1021Ie900665f.Isotherm4.json,41,IRMOF-1,0.06091049634629973
3254,10.1021/Ie900665f,10.1021Ie900665f.Isotherm4-1.json,41,IRMOF-1,0.05393670390966447
3255,10.1021/Ie900665f,10.1021Ie900665f.Isotherm5.json,50,IRMOF-1,0.039384355569202424
3256,10.1021/Ie900665f,10.1021Ie900665f.Isotherm5-1.json,50,IRMOF-1,0.026986780671654383
3257,10.1021/Ie900665f,10.1021Ie900665f.Isotherm6.json,59,IRMOF-1,0.025050495362866486
3258,10.1021/Ie900665f,10.1021Ie900665f.Isotherm6-1.json,59,IRMOF-1,0.026986780671654383
3259,10.1021/Ie901000x,10.1021Ie901000x.Isotherm1.json,25,MOF-177,0.051362988492788864
3260,10.1021/Ie901000x,10.1021Ie901000x.Isotherm2.json,25,IRMOF-1,0.04254072461651518
3261,10.1021/Ie901000x,10.1021Ie901000x.Isotherm3.json,25,MOF-505,0.07303253300693352
3262,10.1021/Ie901000x,10.1021Ie901000x.Isotherm4.json,25,CuBTC,0.22000077666886722
3263,10.1021/Ie901000x,10.1021Ie901000x.Isotherm5.json,31,MIL-47(V),0.106627812279273
3264,10.1021/Ie901000x,10.1021Ie901000x.Isotherm6.json,0,ZIF-69,0.2998006202856097
3265,10.1021/Ie902008g,10.1021Ie902008g.isotherm1.json,30,CuBTC,0.13727531051873337
3266,10.1021/Ie902008g,10.1021Ie902008g.isotherm4.json,30,CuBTC,0.11634153962904269
3267,10.1021/ie902008g,10.1021ie902008g.Isotherm6.json,30,CuBTC,0.1327134296162511
3268,10.1021/ie902008g,10.1021ie902008g.Isotherm9.json,30,CuBTC,0.1000002625004922
3269,10.1021/Ja0570032,10.1021Ja0570032.Isotherm1.json,25,MOF-177,0.03229021592104604
3270,10.1021/Ja0570032,10.1021Ja0570032.Isotherm10.json,25,MOF-2,0.02831769584053848
3273,10.1021/Ja0570032,10.1021Ja0570032.Isotherm2.json,25,IRMOF-1,0.03597392023248822
3274,10.1021/Ja0570032,10.1021Ja0570032.Isotherm3.json,25,IRMOF-6,0.0332798387835486
3275,10.1021/Ja0570032,10.1021Ja0570032.Isotherm4.json,25,IRMOF-3,0.0401006779096179
3276,10.1021/Ja0570032,10.1021Ja0570032.Isotherm5.json,25,IRMOF-11,0.06592606248957482
3277,10.1021/Ja0570032,10.1021Ja0570032.Isotherm6.json,25,CuBTC,0.165938296178344
3278,10.1021/Ja0570032,10.1021Ja0570032.Isotherm7.json,25,MOF-74,0.15224326183379325
3279,10.1021/Ja0570032,10.1021Ja0570032.Isotherm8.json,25,MOF-505,0.12161112407260512
3280,10.1021/Ja0570032,10.1021Ja0570032.Isotherm9.json,25,Norit RB2,0.09284210156263732
3282,10.1021/Ja064343u,10.1021Ja064343u.Isotherm6.json,31,MIL-102,0.002172978557818748
3283,10.1021/Ja076595g,10.1021Ja076595g.Isotherm1.json,25,IRMOF-1,0.03992455742847895
3284,10.1021/Ja076595g,10.1021Ja076595g.Isotherm10.json,-40,IRMOF-1,0.2613796825621305
3285,10.1021/Ja076595g,10.1021Ja076595g.Isotherm11.json,-40,IRMOF-1,0.26658628403936196
3286,10.1021/Ja076595g,10.1021Ja076595g.Isotherm12.json,0,IRMOF-1,0.07664633270299341
3287,10.1021/Ja076595g,10.1021Ja076595g.Isotherm13.json,0,IRMOF-1,0.10053736107472995
3288,10.1021/Ja076595g,10.1021Ja076595g.Isotherm14.json,25,MOF-177,0.03207693829113924
3289,10.1021/Ja076595g,10.1021Ja076595g.Isotherm15.json,25,MOF-177,0.04181442939870249
3290,10.1021/Ja076595g,10.1021Ja076595g.Isotherm16.json,25,IRMOF-3,0.04191977271189881
3291,10.1021/Ja076595g,10.1021Ja076595g.Isotherm17.json,25,IRMOF-3,0.04020724446666364
3292,10.1021/Ja076595g,10.1021Ja076595g.Isotherm18.json,25,IRMOF-1,0.03170659027702381
3293,10.1021/Ja076595g,10.1021Ja076595g.Isotherm19.json,25,IRMOF-10,0.016249508129325282
3294,10.1021/Ja076595g,10.1021Ja076595g.Isotherm2.json,25,IRMOF-1,0.021558091638774056
3295,10.1021/Ja076595g,10.1021Ja076595g.Isotherm20.json,25,IRMOF-16,0.009699665326653069
3296,10.1021/Ja076595g,10.1021Ja076595g.Isotherm21.json,25,IRMOF-1,0.002080648228533631
3297,10.1021/Ja076595g,10.1021Ja076595g.Isotherm3.json,25,IRMOF-1,0.032742200068152816
3298,10.1021/Ja076595g,10.1021Ja076595g.Isotherm4.json,-78,IRMOF-1,1.2174723121519204
3299,10.1021/Ja076595g,10.1021Ja076595g.Isotherm5.json,-78,IRMOF-1,0.9139727138950213
3300,10.1021/Ja076595g,10.1021Ja076595g.Isotherm6.json,-65,IRMOF-1,0.708978247366996
3301,10.1021/Ja076595g,10.1021Ja076595g.Isotherm7.json,-65,IRMOF-1,0.32226258018437953
3302,10.1021/Ja076595g,10.1021Ja076595g.Isotherm8.json,-55,IRMOF-1,0.39099664569626996
3303,10.1021/Ja076595g,10.1021Ja076595g.Isotherm9.json,-55,IRMOF-1,0.22511967691024748
3310,10.1021/Ja1012992,10.1021Ja1012992.isotherm5.json,0,Bio-MOF-1,0.3351786457894271
3311,10.1021/Ja1012992,10.1021Ja1012992.isotherm6.json,0,Bio-MOF-1,0.3351786457894271
3312,10.1021/Ja1012992,10.1021Ja1012992.isotherm7.json,0,Bio-MOF-1,0.24160497799490288
3313,10.1021/Ja1012992,10.1021Ja1012992.isotherm8.json,0,Bio-MOF-1,0.18960646273941115
3314,10.1021/ja104035j,10.1021ja104035j.Isotherm1.json,25,ZIF-96,0.117968243796294
3315,10.1021/ja104035j,10.1021ja104035j.Isotherm10.json,25,ZIF-71,0.05124842944002829
3316,10.1021/ja104035j,10.1021ja104035j.Isotherm11.json,25,ZIF-93,0.12061109710013883
3317,10.1021/ja104035j,10.1021ja104035j.Isotherm12.json,25,ZIF-93,0.05578883076187694
3318,10.1021/ja104035j,10.1021ja104035j.Isotherm13.json,25,ZIF-71,0.05578883076187694
3319,10.1021/ja104035j,10.1021ja104035j.Isotherm14.json,25,ZIF-71,0.04836225651403997
3320,10.1021/ja104035j,10.1021ja104035j.Isotherm2.json,25,ZIF-96,0.10910093024415791
3321,10.1021/ja104035j,10.1021ja104035j.Isotherm3.json,25,ZIF-93,0.11417561101771627
3322,10.1021/ja104035j,10.1021ja104035j.Isotherm4.json,25,ZIF-93,0.09610295034541239
3323,10.1021/ja104035j,10.1021ja104035j.Isotherm5.json,25,ZIF-97,0.05732132545290398
3324,10.1021/ja104035j,10.1021ja104035j.Isotherm6.json,25,ZIF-97,0.04736139860837468
3325,10.1021/ja104035j,10.1021ja104035j.Isotherm7.json,25,ZIF-25,0.047036463612204024
3326,10.1021/ja104035j,10.1021ja104035j.Isotherm8.json,25,ZIF-25,0.07660647928772726
3327,10.1021/ja104035j,10.1021ja104035j.Isotherm9.json,25,ZIF-71,0.0002443203008095768
3328,10.1021/Ja1042935,10.1021Ja1042935.Isotherm1.json,-78,SOF-1 Activated,1.101984470020133
3329,10.1021/Ja1042935,10.1021Ja1042935.Isotherm17.json,0,SOF-1 Activated,0.08539388578694233
3330,10.1021/Ja1042935,10.1021Ja1042935.Isotherm18.json,25,SOF-1 Activated,0.04259563739997808
3331,10.1021/Ja1042935,10.1021Ja1042935.Isotherm2.json,0,SOF-1 Activated,0.07159782035507119
3332,10.1021/Ja1042935,10.1021Ja1042935.Isotherm3.json,25,SOF-1 Activated,0.02614877564626517
3333,10.1021/Ja106903p,10.1021Ja106903p.Isotherm5.json,0,CPM-6,0.4771637810288184
3334,10.1021/Ja106903p,10.1021Ja106903p.Isotherm6.json,0,CPM-5,0.4307869186849156
3335,10.1021/Ja106903p,10.1021Ja106903p.Isotherm7.json,26,CPM-6,0.19009377093666907
3336,10.1021/Ja106903p,10.1021Ja106903p.Isotherm8.json,26,CPM-5,0.17073754992865278
3337,10.1021/ja110042b,10.1021ja110042b.Isotherm1.json,25,C33H15Cu3N3O18,0.21960101454401446
3338,10.1021/ja110042b,10.1021ja110042b.Isotherm2.json,25,PCN-61,0.16187679442813008
3339,10.1021/ja110042b,10.1021ja110042b.Isotherm3.json,25,PCN-66,0.068074189709944
3340,10.1021/ja110042b,10.1021ja110042b.Isotherm4.json,25,PCN-68,0.046725813265737215
3341,10.1021/Ja111411q,10.1021Ja111411q.isotherm1.json,40,MOF-177,0.016260867239119382
3342,10.1021/Ja111411q,10.1021Ja111411q.isotherm10.json,40,Be-BTB,0.0024082296281296594
3343,10.1021/Ja111411q,10.1021Ja111411q.isotherm11.json,40,Co(BDP),0.002820496026305536
3344,10.1021/Ja111411q,10.1021Ja111411q.isotherm12.json,40,MOF-177,0.0028488610127031903
3345,10.1021/Ja111411q,10.1021Ja111411q.isotherm13.json,40,Mg2(dobdc),0.0023749076938895694
3346,10.1021/Ja111411q,10.1021Ja111411q.isotherm14.json,40,Carbon,0.0016415940847412478
3347,10.1021/Ja111411q,10.1021Ja111411q.isotherm15.json,40,Zeolite 13X,0.0012073642240435023
3355,10.1021/ja111411q,10.1021ja111411q.Isotherm23.json,40,MOF-177,0.0309293327254428
3356,10.1021/ja111411q,10.1021ja111411q.Isotherm25.json,40,Co(BDP),0.008808464590597573
3357,10.1021/ja111411q,10.1021ja111411q.Isotherm27.json,40,Cu-BTTri,0.07800025687998972
3358,10.1021/ja111411q,10.1021ja111411q.Isotherm29.json,40,Mg2(dobdc),0.04
3359,10.1021/Ja111411q,10.1021Ja111411q.isotherm3.json,40,Co(BDP),0.005611092169564723
3360,10.1021/Ja111411q,10.1021Ja111411q.isotherm5.json,40,Cu-BTTri,0.05291356805980792
3361,10.1021/Ja111411q,10.1021Ja111411q.isotherm7.json,40,Mg2(dobdc),0.31883297404085403
3362,10.1021/Ja111411q,10.1021Ja111411q.isotherm9.json,40,Cu-BTTri,0.0028488610127031903
3367,10.1021/Ja201170c,10.1021Ja201170c.Isotherm10.json,0,2D [Cu(bpy)2(OTf)2]n,0.08742715015279214
3368,10.1021/Ja201170c,10.1021Ja201170c.Isotherm3.json,-77,3D [Cu(bpy)2(OTf)2]n,2.31969940976995
3369,10.1021/Ja201170c,10.1021Ja201170c.Isotherm6.json,-77,2D [Cu(bpy)2(OTf)2]n,2.9343690429454425
3370,10.1021/Ja201170c,10.1021Ja201170c.Isotherm9.json,0,3D [Cu(bpy)2(OTf)2]n,0.04392542848330404
3373,10.1021/Ja2042113,10.1021Ja2042113.Isotherm2.json,-78,Zn4O(dmcapz)3,6.901470637092721
3383,10.1021/ja207606u,10.1021ja207606u.Isotherm1.json,0,(CuC8H10O6P2)*(H2O)x,0.2731906666666667
3384,10.1021/ja207606u,10.1021ja207606u.Isotherm2.json,0,(CuC8H10O6P2)*(H2O)x,0.18372172087966016
3385,10.1021/ja207606u,10.1021ja207606u.Isotherm3.json,0,(CuC8H10O6P2)*(H2O)x,0.053399254615703634
3386,10.1021/ja207606u,10.1021ja207606u.Isotherm4.json,0,(CuC8H10O6P2)*(H2O)x,0.42482830575449737
3389,10.1021/Ja2087773,10.1021Ja2087773.Isotherm1.json,22,PPN-6-SO3Li,0.674886039164974
3393,10.1021/Ja2087773,10.1021Ja2087773.Isotherm2.json,22,PPN-6-SO3H,0.422700485362899
3396,10.1021/Ja2087773,10.1021Ja2087773.Isotherm3.json,22,PPN-6,0.08963839865825923
3416,10.1021/Ja300034j,10.1021Ja300034j.isotherm1.json,25,Mg2(dobpdc)(mmen)1.6(H2O)0.4,2.845367063681792
3417,10.1021/Ja300034j,10.1021Ja300034j.isotherm2.json,50,Mg2(dobpdc)(mmen)1.6(H2O)0.4,2.596596898801164
3418,10.1021/Ja300034j,10.1021Ja300034j.isotherm3.json,75,Mg2(dobpdc)(mmen)1.6(H2O)0.4,2.0668259768618666
3419,10.1021/Ja300034j,10.1021Ja300034j.isotherm4.json,25,Mg2(dobpdc)(mmen)1.6(H2O)0.4,0.03628267986904096
3420,10.1021/Ja300034j,10.1021Ja300034j.isotherm5.json,50,Mg2(dobpdc)(mmen)1.6(H2O)0.4,0.004038000083918086
3421,10.1021/Ja300034j,10.1021Ja300034j.isotherm6.json,75,Mg2(dobpdc)(mmen)1.6(H2O)0.4,0.0064715760010409205
3422,10.1021/Ja300034j,10.1021Ja300034j.isotherm7.json,100,Mg2(dobpdc)(mmen)1.6(H2O)0.4,0.01359196199807738
3423,10.1021/Ja300034j,10.1021Ja300034j.isotherm8.json,120,Mg2(dobpdc)(mmen)1.6(H2O)0.4,0.004038017354164161
3424,10.1021/Ja3014133,10.1021Ja3014133.isotherm1.json,30,OMS-2,0.02038756265921604
3425,10.1021/Ja3014133,10.1021Ja3014133.isotherm2.json,30,OMS-2,0.010316648086724747
3426,10.1021/Ja3014133,10.1021Ja3014133.isotherm2B.json,30,OMS-2,0.008888095488786578
3427,10.1021/Ja3014133,10.1021Ja3014133.isotherm2c.json,30,OMS-2,0.006281910056099979
3428,10.1021/Ja3014133,10.1021Ja3014133.isotherm3.json,30,OMS-2,0.0047999956444451704
3429,10.1021/Ja3014133,10.1021Ja3014133.isotherm3b.json,30,OMS-2,0.0062545443746566285
3430,10.1021/Ja3014133,10.1021Ja3014133.isotherm3c.json,30,OMS-2,0.00546649801513487
3431,10.1021/Ja3014133,10.1021Ja3014133.isotherm4.json,45,OMS-2,0.006748568242277803
3432,10.1021/Ja3014133,10.1021Ja3014133.isotherm4b.json,30,OMS-2,0.005454553454553455
3433,10.1021/Ja3014133,10.1021Ja3014133.isotherm4c.json,35,OMS-2,0.004280198311097495
3434,10.1021/Ja3014133,10.1021Ja3014133.isotherm4d.json,40,OMS-2,0.004760491277323637
3458,10.1021/Ja306812r,10.1021Ja306812r.Isotherm1.json,-10,CALF-25,0.08544900880059544
3459,10.1021/Ja306812r,10.1021Ja306812r.Isotherm2.json,0,CALF-25,0.04365327606082549
3494,10.1021/Ja308995t,10.1021Ja308995t.isotherm1.json,-78,[Zn2(TBAPy)(H2O)2],4.416605057240444
3495,10.1021/Ja309274y,10.1021Ja309274y.isotherm1.json,-20,R2KCHA,1.143249977140552
3496,10.1021/Ja309274y,10.1021Ja309274y.isotherm11.json,0,R2KCHA,4.389376809079257
3497,10.1021/Ja309274y,10.1021Ja309274y.isotherm3.json,0,R2KCHA,0.010446753654473255
3498,10.1021/Ja309274y,10.1021Ja309274y.isotherm5.json,0,R1KCHA,0.4279022792431396
3499,10.1021/Ja309274y,10.1021Ja309274y.isotherm7.json,0,R1KCHA,0.013368896501305483
3500,10.1021/Ja309274y,10.1021Ja309274y.isotherm9.json,0,R2KCHA,1.2902653085279614
3504,10.1021/Ja310435e,10.1021Ja310435e.isotherm2.json,0,PCMOF-5,0.1268060849620074
3505,10.1021/Ja401061m,10.1021Ja401061m.isotherm8.json,0,NOTT-202a,0.10296987433015958
3506,10.1021/Ja401429x,10.1021Ja401429x.Isotherm1.json,25,C52H18Tb6N26O48F6,0.6002065909418691
3507,10.1021/Ja401429x,10.1021Ja401429x.Isotherm10.json,0,C52H18Tb6N26O48F6 (site 3),0.3780751277005267
3508,10.1021/Ja401429x,10.1021Ja401429x.Isotherm11.json,25,C52H18Tb6N26O48F6 (site 3),0.10740979621945004
3509,10.1021/Ja401429x,10.1021Ja401429x.Isotherm2.json,25,C52H18Y6N26O78F6,0.8844177723943143
3510,10.1021/Ja401429x,10.1021Ja401429x.Isotherm3.json,-15,C52H18Tb6N26O48F6 (site 1),
3511,10.1021/Ja401429x,10.1021Ja401429x.Isotherm4.json,0,C52H18Tb6N26O48F6 (site 1),
3512,10.1021/Ja401429x,10.1021Ja401429x.Isotherm5.json,25,C52H18Tb6N26O48F6 (site 1),
3513,10.1021/Ja401429x,10.1021Ja401429x.Isotherm6.json,-15,C52H18Tb6N26O48F6 (site 2),
3514,10.1021/Ja401429x,10.1021Ja401429x.Isotherm7.json,0,C52H18Tb6N26O48F6 (site 2),
3515,10.1021/Ja401429x,10.1021Ja401429x.Isotherm8.json,25,C52H18Tb6N26O48F6 (site 2),
3516,10.1021/Ja401429x,10.1021Ja401429x.Isotherm9.json,-15,C52H18Tb6N26O48F6 (site 3),0.6731902758201092
3524,10.1021/Ja4032049,10.1021Ja4032049.isotherm1.json,20,[Cu(bcppm)H2O],0.6062825873144126
3525,10.1021/Ja403453g,10.1021Ja403453g.isotherm1.json,-77,MIL-53(Sc),0.3308431071631522
3526,10.1021/Ja404514r,10.1021Ja404514r.isotherm13.json,-33,Hydroxylated UiO-66,0.036293240422090645
3527,10.1021/Ja404514r,10.1021Ja404514r.isotherm14.json,-33,UiO-66-S1,0.08859970502105466
3528,10.1021/Ja404514r,10.1021Ja404514r.isotherm15.json,-3,Hydroxylated UiO-66,0.5886928560917496
3529,10.1021/Ja404514r,10.1021Ja404514r.isotherm16.json,-3,UiO-66-S1,0.2605030001983221
3530,10.1021/Ja404514r,10.1021Ja404514r.isotherm17.json,27,Hydroxylated UiO-66,0.3202445332706325
