,Original_idx,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,adsorbent
2068,10440,10.1016/j.micromeso.2015.02.023,NIST-MATDB-ecad61a945ec45f25d477db94aef540f,10.1016j.micromeso.2015.02.023.Isotherm6.json,0,bar,mmol/g,[Al(OH) (SBPDC)]
2069,10441,10.1016/j.micromeso.2015.02.023,NIST-MATDB-8b974cf2ade12499647b701a22e06778,10.1016j.micromeso.2015.02.023.Isotherm7.json,0,bar,mmol/g,DUT-5
2070,10442,10.1016/j.micromeso.2015.02.023,NIST-MATDB-ecad61a945ec45f25d477db94aef540f,10.1016j.micromeso.2015.02.023.Isotherm8.json,25,bar,mmol/g,[Al(OH) (SBPDC)]
2071,10443,10.1016/j.micromeso.2015.02.023,NIST-MATDB-8b974cf2ade12499647b701a22e06778,10.1016j.micromeso.2015.02.023.Isotherm9.json,25,bar,mmol/g,DUT-5
2072,10449,10.1016/j.micromeso.2015.02.042,NIST-MATDB-b6abcb71c567859806f8ca1d832dd99c,10.1016j.micromeso.2015.02.042.Isotherm1.json,-78,bar,cm3(STP)/g,[Zn2(BME-bdc)x(DB-bdc)2-xdabco]
2073,10450,10.1016/j.micromeso.2015.02.042,NIST-MATDB-b6abcb71c567859806f8ca1d832dd99c,10.1016j.micromeso.2015.02.042.Isotherm2.json,-78,bar,cm3(STP)/g,[Zn2(BME-bdc)x(DB-bdc)2-xdabco]
2074,10452,10.1016/j.micromeso.2015.03.008,NIST-MATDB-f50178feb6eab96fde610667b8810aff,10.1016j.micromeso.2015.03.008.Isotherm1.json,25,bar,mmol/g,Zn(bdc)(ted)0.5 t=100 sec
2075,10453,10.1016/j.micromeso.2015.03.008,NIST-MATDB-d5f1f7e5937ef0b690c89a27eb38edda,10.1016j.micromeso.2015.03.008.Isotherm2.json,25,bar,mmol/g,Zn(bdc)(ted)0.5 t=15 sec
2076,10454,10.1016/j.micromeso.2015.03.008,NIST-MATDB-0456f796ed622bae59a2826c194cd1a7,10.1016j.micromeso.2015.03.008.Isotherm3.json,25,bar,mmol/g,(LiCl)[Zn(bdc)(ted)0.5] t=100 sec
2077,10455,10.1016/j.micromeso.2015.03.008,NIST-MATDB-359c458e300c4b1329cd96637b84edba,10.1016j.micromeso.2015.03.008.Isotherm4.json,25,bar,mmol/g,(LiCl)[Zn(bdc)(ted)0.5] t=15 sec
2078,10456,10.1016/j.micromeso.2015.03.008,NIST-MATDB-a9ccb86911ddd4a4b4af5ee8b73bde32,10.1016j.micromeso.2015.03.008.Isotherm5.json,25,bar,mmol/g,Ni(bdc)(ted)0.5 t=100
2079,10457,10.1016/j.micromeso.2015.03.008,NIST-MATDB-926d1905876e5a3799800f1975abb685,10.1016j.micromeso.2015.03.008.Isotherm6.json,25,bar,mmol/g,Ni(bdc)(ted)0.5 t=15
2080,10458,10.1016/j.micromeso.2015.03.008,NIST-MATDB-8df803a1cc1143596b41c3b1e86b0e89,10.1016j.micromeso.2015.03.008.Isotherm7.json,25,bar,mmol/g,(LiCl)[Ni(bdc)(ted)0.5] t=100
2081,10459,10.1016/j.micromeso.2015.03.008,NIST-MATDB-3f5113eb12c69c03ce3ce319d65edc5d,10.1016j.micromeso.2015.03.008.Isotherm8.json,25,bar,mmol/g,(LiCl)[Ni(bdc)(ted)0.5] t=15
2082,10473,10.1016/j.micromeso.2015.03.021,NIST-MATDB-53e35057427decf192a1effd7d881922,10.1016j.micromeso.2015.03.021.Isotherm4.json,25,bar,cm3(STP)/g,[Cu(BF4)2(bpp)2]n
2083,10484,10.1016/j.micromeso.2015.04.036,NIST-MATDB-e280732fa7f9b0a822917e8e300c0d10,10.1016j.micromeso.2015.04.036.Isotherm7.json,25,bar,mmol/g,[Co(Me-prz-trz-ia)](rt)
2084,10485,10.1016/j.micromeso.2015.04.036,NIST-MATDB-5c1436eab0fef73f16d7c9d82e3a634c,10.1016j.micromeso.2015.04.036.Isotherm8.json,25,bar,mmol/g,[(84%Co/16%Cu)(Me-prz-trz-ia)](rt)
2085,10486,10.1016/j.micromeso.2015.04.036,NIST-MATDB-157866bddcd3df1b2c122ea2bd90df09,10.1016j.micromeso.2015.04.036.Isotherm9.json,25,bar,mmol/g,[Cu(Me-prz-trz-ia)](rt)
2086,10489,10.1016/j.micromeso.2015.05.008,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1016j.micromeso.2015.05.008.Isotherm11.json,25,bar,molecules/cage,ZIF-8
2087,10508,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm10.json,60,bar,mmol/g,PEI-MonoSil
2088,10509,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm11.json,75,bar,mmol/g,PEI-MonoSil
2089,10512,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm4.json,25,bar,mmol/g,PEI-MonoSil
2090,10513,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm5.json,40,bar,mmol/g,PEI-MonoSil
2091,10514,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm6.json,60,bar,mmol/g,PEI-MonoSil
2092,10515,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm7.json,75,bar,mmol/g,PEI-MonoSil
2093,10516,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm8.json,25,bar,mmol/g,PEI-MonoSil
2094,10517,10.1016/j.micromeso.2015.05.025,NIST-MATDB-d5656167f92e8750aa03db7b722eacac,10.1016j.micromeso.2015.05.025.Isotherm9.json,40,bar,mmol/g,PEI-MonoSil
2095,10519,10.1016/j.micromeso.2015.05.030,NIST-MATDB-f7dc4657c1d121aa6da15e936391c2cb,10.1016j.micromeso.2015.05.030.Isotherm10.json,25,bar,mmol/g,UiO-67
2096,10520,10.1016/j.micromeso.2015.05.030,NIST-MATDB-5c008440677af1fb46adf6114611ba09,10.1016j.micromeso.2015.05.030.Isotherm11.json,0,bar,mmol/g,Zr-btdc
2097,10521,10.1016/j.micromeso.2015.05.030,NIST-MATDB-5c008440677af1fb46adf6114611ba09,10.1016j.micromeso.2015.05.030.Isotherm12.json,25,bar,mmol/g,Zr-btdc
2098,10523,10.1016/j.micromeso.2015.05.030,NIST-MATDB-f7dc4657c1d121aa6da15e936391c2cb,10.1016j.micromeso.2015.05.030.Isotherm3.json,-78,bar,cm3(STP)/g,UiO-67
2099,10524,10.1016/j.micromeso.2015.05.030,NIST-MATDB-5c008440677af1fb46adf6114611ba09,10.1016j.micromeso.2015.05.030.Isotherm4.json,-78,bar,cm3(STP)/g,Zr-btdc
2100,10529,10.1016/j.micromeso.2015.05.030,NIST-MATDB-f7dc4657c1d121aa6da15e936391c2cb,10.1016j.micromeso.2015.05.030.Isotherm9.json,0,bar,mmol/g,UiO-67
2101,10532,10.1016/j.micromeso.2015.05.036,NIST-MATDB-931b4a66ede38d35742a9d5f2635b66e,10.1016j.micromeso.2015.05.036.Isotherm3.json,0,bar,cm3(STP)/g,Cu2TPTC-Me
2102,10535,10.1016/j.micromeso.2015.05.036,NIST-MATDB-931b4a66ede38d35742a9d5f2635b66e,10.1016j.micromeso.2015.05.036.Isotherm6.json,25,bar,cm3(STP)/g,Cu2TPTC-Me
2103,10543,10.1016/j.micromeso.2015.07.013,NIST-MATDB-ca340ed7906c668a8540e2309a390609,10.1016j.micromeso.2015.07.013.Isotherm13.json,25,bar,mmol/g,MIL-53(Al)/GNP 5%
2104,10544,10.1016/j.micromeso.2015.07.013,NIST-MATDB-f8588d1c3c921eb65996480b08ede587,10.1016j.micromeso.2015.07.013.Isotherm14.json,25,bar,mmol/g,MIL-53(Al)/GNP 2.5%
2105,10545,10.1016/j.micromeso.2015.07.013,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.micromeso.2015.07.013.Isotherm15.json,25,bar,mmol/g,MIL-53(Al)
2106,10546,10.1016/j.micromeso.2015.07.013,NIST-MATDB-6ec2eb5105384e6d374013695420ac86,10.1016j.micromeso.2015.07.013.Isotherm16.json,25,bar,mmol/g,MIL-53(Al)/GNP 10%
2107,10561,10.1016/j.micromeso.2015.07.013,NIST-MATDB-ca340ed7906c668a8540e2309a390609,10.1016j.micromeso.2015.07.013.Isotherm5.json,25,bar,mmol/g,MIL-53(Al)/GNP 5%
2108,10562,10.1016/j.micromeso.2015.07.013,NIST-MATDB-f8588d1c3c921eb65996480b08ede587,10.1016j.micromeso.2015.07.013.Isotherm6.json,25,bar,mmol/g,MIL-53(Al)/GNP 2.5%
2109,10563,10.1016/j.micromeso.2015.07.013,NIST-MATDB-6ec2eb5105384e6d374013695420ac86,10.1016j.micromeso.2015.07.013.Isotherm7.json,25,bar,mmol/g,MIL-53(Al)/GNP 10%
2110,10564,10.1016/j.micromeso.2015.07.013,NIST-MATDB-6ec2eb5105384e6d374013695420ac86,10.1016j.micromeso.2015.07.013.Isotherm8.json,25,bar,mmol/g,MIL-53(Al)/GNP 10%
2111,10636,10.1016/j.physe.2013.10.024,NIST-MATDB-4144e097d2fa7a491cec2a7a4322f2bc,10.1016j.physe.2013.10.024.Isotherm10.json,40,bar,mmol/g,AC
2112,10637,10.1016/j.physe.2013.10.024,NIST-MATDB-76036d91509479a097716d043f18f393,10.1016j.physe.2013.10.024.Isotherm11.json,20,bar,mmol/g,AC-Chitosan
2113,10638,10.1016/j.physe.2013.10.024,NIST-MATDB-76036d91509479a097716d043f18f393,10.1016j.physe.2013.10.024.Isotherm12.json,30,bar,mmol/g,AC-Chitosan
2114,10639,10.1016/j.physe.2013.10.024,NIST-MATDB-76036d91509479a097716d043f18f393,10.1016j.physe.2013.10.024.Isotherm13.json,40,bar,mmol/g,AC-Chitosan
2115,10643,10.1016/j.physe.2013.10.024,NIST-MATDB-93b9fbdab2263ccc0b3cba0cf36ef6c2,10.1016j.physe.2013.10.024.Isotherm5.json,20,bar,mmol/g,AC-TETA
2116,10644,10.1016/j.physe.2013.10.024,NIST-MATDB-93b9fbdab2263ccc0b3cba0cf36ef6c2,10.1016j.physe.2013.10.024.Isotherm6.json,30,bar,mmol/g,AC-TETA
2117,10645,10.1016/j.physe.2013.10.024,NIST-MATDB-93b9fbdab2263ccc0b3cba0cf36ef6c2,10.1016j.physe.2013.10.024.Isotherm7.json,40,bar,mmol/g,AC-TETA
2118,10646,10.1016/j.physe.2013.10.024,NIST-MATDB-4144e097d2fa7a491cec2a7a4322f2bc,10.1016j.physe.2013.10.024.Isotherm8.json,20,bar,mmol/g,AC
2119,10647,10.1016/j.physe.2013.10.024,NIST-MATDB-4144e097d2fa7a491cec2a7a4322f2bc,10.1016j.physe.2013.10.024.Isotherm9.json,30,bar,mmol/g,AC
2120,10659,10.1016/j.poly.2015.01.031,NIST-MATDB-8b2f5bfff597fd6ac1507365a3732a97,10.1016j.poly.2015.01.031.Isotherm4.json,0,bar,mmol/g,MOF-74-Co
2121,10660,10.1016/j.poly.2015.01.031,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,10.1016j.poly.2015.01.031.Isotherm5.json,0,bar,mmol/g,Mg-MOF-74
2122,10661,10.1016/j.poly.2015.01.031,NIST-MATDB-71d6fc9e1d75f65e8a04544608290958,10.1016j.poly.2015.01.031.Isotherm6.json,0,bar,mmol/g,Zn-MOF-74
2123,10666,10.1016/j.polymer.2012.12.015,NIST-MATDB-8d43f9f63d1edb2f4f5bd7213cac5315,10.1016j.polymer.2012.12.015.isotherm3.json,0,bar,cm3(STP)/g,C55H6N39
2124,10667,10.1016/j.polymer.2012.12.015,NIST-MATDB-8d43f9f63d1edb2f4f5bd7213cac5315,10.1016j.polymer.2012.12.015.isotherm4.json,0,bar,cm3(STP)/g,C55H6N39
2125,10682,10.1016/j.powtec.2014.08.062,NIST-MATDB-ebdbe0742a80d1a99b6968fdac9ff877,10.1016j.powtec.2014.08.062.Isotherm1.json,21,bar,mmol/g,AC Norit
2126,10683,10.1016/j.powtec.2014.08.062,NIST-MATDB-a833fbff89585cff4192f01ad0bfe3be,10.1016j.powtec.2014.08.062.Isotherm2.json,21,bar,mmol/g,AC Sigma
2127,10684,10.1016/j.powtec.2014.08.062,NIST-MATDB-a1bdf82f0afe3a452bddcbc2eb8d4016,10.1016j.powtec.2014.08.062.Isotherm3.json,21,bar,mmol/g,H-ZSM-5
2128,10685,10.1016/j.powtec.2014.08.062,NIST-MATDB-0464fc0e5aadff5c311e44e0653e3899,10.1016j.powtec.2014.08.062.Isotherm4.json,21,bar,mmol/g,13X
2129,10686,10.1016/j.powtec.2014.08.062,NIST-MATDB-bc6af1d176f635349abc938786bbaacd,10.1016j.powtec.2014.08.062.Isotherm5.json,21,bar,mmol/g,NaY/NH4-Y
2130,10687,10.1016/j.powtec.2014.08.062,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1016j.powtec.2014.08.062.Isotherm6.json,21,bar,mmol/g,CuBTC
2131,10740,10.1016/j.seppur.2009.01.015,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1016j.seppur.2009.01.015.isotherm3.json,0,bar,cm3(STP)/g,Carbon
2132,10744,10.1016/j.seppur.2011.09.041,NIST-MATDB-df647d61b00b35b8b88ae26030802346,10.1016j.seppur.2011.09.041.isotherm1.json,21,bar,mmol/g,Zn-DABCO
2133,10748,10.1016/j.seppur.2011.09.041,NIST-MATDB-df647d61b00b35b8b88ae26030802346,10.1016j.seppur.2011.09.041.isotherm2.json,41,bar,mmol/g,Zn-DABCO
2134,10749,10.1016/j.seppur.2011.09.041,NIST-MATDB-df647d61b00b35b8b88ae26030802346,10.1016j.seppur.2011.09.041.isotherm3.json,77,bar,mmol/g,Zn-DABCO
2135,10756,10.1016/j.seppur.2011.11.031,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,10.1016j.seppur.2011.11.031.isotherm1.json,27,bar,mmol/g,Mg-MOF-74
2136,10799,10.1016/j.seppur.2013.03.042,NIST-MATDB-78378443b840d33607a02301e3a4236e,10.1016j.seppur.2013.03.042.Isotherm1.json,35,bar,mol/m3,USO-2-Ni
2137,10800,10.1016/j.seppur.2013.03.042,NIST-MATDB-09ac90a8a315f45e3936b309f93684b1,10.1016j.seppur.2013.03.042.Isotherm2.json,35,bar,mol/m3,UiO-67/MCM-41
2138,10801,10.1016/j.seppur.2013.03.042,NIST-MATDB-78378443b840d33607a02301e3a4236e,10.1016j.seppur.2013.03.042.Isotherm3.json,100,bar,mol/m3,USO-2-Ni
2139,10802,10.1016/j.seppur.2013.03.042,NIST-MATDB-09ac90a8a315f45e3936b309f93684b1,10.1016j.seppur.2013.03.042.Isotherm4.json,100,bar,mol/m3,UiO-67/MCM-41
2140,10814,10.1016/j.seppur.2014.08.021,NIST-MATDB-46d3fda4929b30d3f1e01c4261db9079,10.1016j.seppur.2014.08.021.Isotherm17.json,45,bar,mmol/g,Calgon F-400
2141,10818,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm26.json,30,bar,mmol/g,MOF-508b
2142,10819,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm27.json,50,bar,mmol/g,MOF-508b
2143,10822,10.1016/j.seppur.2014.08.021,NIST-MATDB-0430f3ede7fd0f8d58eb6cf454011ef2,10.1016j.seppur.2014.08.021.Isotherm3.json,25,bar,mmol/g,Norit R1 Extra
2144,10824,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm31.json,70,bar,mmol/g,MOF-508b
2145,10826,10.1016/j.seppur.2014.08.021,NIST-MATDB-0430f3ede7fd0f8d58eb6cf454011ef2,10.1016j.seppur.2014.08.021.Isotherm33.json,25,bar,mmol/g,Norit R1 Extra
2146,10830,10.1016/j.seppur.2014.08.021,NIST-MATDB-46d3fda4929b30d3f1e01c4261db9079,10.1016j.seppur.2014.08.021.Isotherm37.json,45,bar,mmol/g,Calgon F-400
2147,10833,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm40.json,30,bar,mmol/g,MOF-508b
2148,10835,10.1016/j.seppur.2014.08.021,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1016j.seppur.2014.08.021.Isotherm42.json,25,bar,mmol/g,IRMOF-1
2149,10839,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm46.json,70,bar,mmol/g,MOF-508b
2150,10841,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm48.json,30,Multicomponent,Multicomponent,MOF-508b
2151,10842,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm49.json,50,Multicomponent,Multicomponent,MOF-508b
2152,10843,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm50.json,70,Multicomponent,Multicomponent,MOF-508b
2153,10844,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm51.json,30,Multicomponent,Multicomponent,MOF-508b
2154,10845,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm52.json,50,Multicomponent,Multicomponent,MOF-508b
2155,10846,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm53.json,70,Multicomponent,Multicomponent,MOF-508b
2156,10847,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm54.json,30,Multicomponent,Multicomponent,MOF-508b
2157,10848,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm55.json,50,Multicomponent,Multicomponent,MOF-508b
2158,10849,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm56.json,70,Multicomponent,Multicomponent,MOF-508b
2159,10851,10.1016/j.seppur.2014.08.021,NIST-MATDB-eb8a03810908350733a3ad317d9a5927,10.1016j.seppur.2014.08.021.Isotherm58.json,50,bar,mmol/g,MOF-508b
2160,10861,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm4.json,30,bar,mmol/g,MIL-53(Al)
2161,10862,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm5.json,50,bar,mmol/g,MIL-53(Al)
2162,10863,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm6.json,80,bar,mmol/g,MIL-53(Al)
2163,10864,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm7.json,30,bar,mmol/g,MIL-53(Al)
2164,10865,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm8.json,50,bar,mmol/g,MIL-53(Al)
2165,10866,10.1016/j.seppur.2014.11.040,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.1016j.seppur.2014.11.040.Isotherm9.json,50,bar,mmol/g,MIL-53(Al)
2166,10888,10.1016/j.solidstatesciences.2011.05.006,NIST-MATDB-84dc65aa020b800974db1ede39b878bf,10.1016j.solidstatesciences.2011.05.006.isotherm2.json,-78,bar,mmol/g,MIL-117
2167,10889,10.1016/j.solidstatesciences.2011.05.006,NIST-MATDB-84dc65aa020b800974db1ede39b878bf,10.1016j.solidstatesciences.2011.05.006.isotherm3.json,20,bar,mmol/g,MIL-117
2168,10890,10.1016/j.solidstatesciences.2012.07.011,NIST-MATDB-048bb188c419ddc11184fac266d4cfcc,10.1016j.solidstatesciences.2012.07.011.isotherm1.json,0,bar,cm3(STP)/g,[Cd(ntd)(e-urea)]
2169,10891,10.1016/j.solidstatesciences.2012.07.011,NIST-MATDB-6f52d1b3c6a82501fa89f2bea8b8055c,10.1016j.solidstatesciences.2012.07.011.isotherm2.json,0,bar,cm3(STP)/g,[Zn(ntd)(e-urea)]
2170,10895,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm12.json,30,Multicomponent,Multicomponent,Zeolite 13X
2171,10896,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm13.json,50,Multicomponent,Multicomponent,Zeolite 13X
2172,10897,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm14.json,30,Multicomponent,Multicomponent,Zeolite 13X
2173,10898,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm15.json,50,Multicomponent,Multicomponent,Zeolite 13X
2174,10899,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm2.json,0,bar,mmol/g,Zeolite 13X
2175,10900,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm3.json,10,bar,mmol/g,Zeolite 13X
2176,10901,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm4.json,30,bar,mmol/g,Zeolite 13X
2177,10902,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm5.json,70,bar,mmol/g,Zeolite 13X
2178,10903,10.1016/j.supflu.2016.01.008,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016j.supflu.2016.01.008.Isotherm6.json,50,bar,mmol/g,Zeolite 13X
2179,11001,10.1016/s0008-6223(03)00202-1,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1016s0008-6223(03)00202-1.isotherm11.json,46,bar,mmol/g,Carbon
2180,11002,10.1016/s0008-6223(03)00202-1,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1016s0008-6223(03)00202-1.isotherm12.json,46,bar,mmol/g,Carbon
2181,11003,10.1016/s0008-6223(03)00202-1,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1016s0008-6223(03)00202-1.isotherm13.json,46,bar,mmol/g,Carbon
2182,11006,10.1016/s0008-6223(03)00202-1,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1016s0008-6223(03)00202-1.isotherm4.json,45,bar,mmol/g,Carbon
2183,11012,10.1016/S0008-6223(03)00304-X,NIST-MATDB-081a0818678716f502aee0b58ac1b30a,10.1016S0008-6223(03)00304-X.Isotherm1.json,24,bar,mmol/g,Zeolite 4A
2184,11013,10.1016/S0008-6223(03)00304-X,NIST-MATDB-081a0818678716f502aee0b58ac1b30a,10.1016S0008-6223(03)00304-X.Isotherm1-1.json,24,bar,mmol/g,Zeolite 4A
2185,11114,10.1016/S0009-2509(00)00531-5,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1016S0009-2509(00)00531-5.Isotherm4.json,25,bar,mmol/g,Zeolite 13X
2186,11115,10.1016/S0009-2509(00)00531-5,NIST-MATDB-32e77061e4ee1bd3d6e0b2bddff41582,10.1016S0009-2509(00)00531-5.Isotherm5.json,25,bar,mmol/g,Chabazite
2187,11116,10.1016/S0009-2509(00)00531-5,NIST-MATDB-32e77061e4ee1bd3d6e0b2bddff41582,10.1016S0009-2509(00)00531-5.Isotherm6.json,70,bar,mmol/g,Chabazite
2188,11117,10.1016/S0009-2509(00)00531-5,NIST-MATDB-c539c6b12cbbfb4d9da4872225bbd86d,10.1016S0009-2509(00)00531-5.Isotherm7.json,70,bar,mmol/g,Gamma-Al2O3
2189,11138,10.1016/S0009-2614(00)01419-6,NIST-MATDB-f109e783eb26be4efbe42b52cb85e115,10.1016S0009-2614(00)01419-6.Isotherm5.json,0,bar,mmol/g,[Cu(bpy)(BF4)2(H2O)2*(bpy)]4
2190,11139,10.1016/S0009-2614(00)01419-6,NIST-MATDB-f109e783eb26be4efbe42b52cb85e115,10.1016S0009-2614(00)01419-6.Isotherm6.json,0,bar,mmol/g,[Cu(bpy)(BF4)2(H2O)2*(bpy)]4
2191,11140,10.1016/S0009-2614(00)01419-6,NIST-MATDB-f109e783eb26be4efbe42b52cb85e115,10.1016S0009-2614(00)01419-6.Isotherm7.json,0,bar,mmol/g,[Cu(bpy)(BF4)2(H2O)2*(bpy)]4
2192,11141,10.1016/S0009-2614(00)01419-6,NIST-MATDB-f109e783eb26be4efbe42b52cb85e115,10.1016S0009-2614(00)01419-6.Isotherm8.json,0,bar,mmol/g,[Cu(bpy)(BF4)2(H2O)2*(bpy)]4
2193,11170,10.1016/S0040-6031(03)00133-3,NIST-MATDB-27fd1120efa950179e038af87ed30adc,10.1016S0040-6031(03)00133-3.Isotherm2.json,25,bar,mmol/g,Zeolite Na13X
2194,11171,10.1016/S0040-6031(03)00133-3,NIST-MATDB-ed34e057b2286e99512ed86ee5feb451,10.1016S0040-6031(03)00133-3.Isotherm3.json,25,bar,mmol/g,Wessalite DAY
2195,11200,10.1016/s0166-5162(99)00032-4,NIST-MATDB-491192ed26a6d330c528293f1cd1c82a,10.1016s0166-5162(99)00032-4.Isotherm13.json,30,bar,cm3(STP)/g,Coal B2-11
2196,11201,10.1016/s0166-5162(99)00032-4,NIST-MATDB-491192ed26a6d330c528293f1cd1c82a,10.1016s0166-5162(99)00032-4.Isotherm13-1.json,30,bar,cm3(STP)/g,Coal B2-11
2197,11202,10.1016/s0166-5162(99)00032-4,NIST-MATDB-65ea637001b27b5c86d553f76fe2b829,10.1016s0166-5162(99)00032-4.Isotherm14.json,30,bar,cm3(STP)/g,Coal C3-2
2198,11203,10.1016/s0166-5162(99)00032-4,NIST-MATDB-65ea637001b27b5c86d553f76fe2b829,10.1016s0166-5162(99)00032-4.Isotherm14-1.json,30,bar,cm3(STP)/g,Coal C3-2
2199,11204,10.1016/s0166-5162(99)00032-4,NIST-MATDB-0abcc735c2833336373a423e5cef5841,10.1016s0166-5162(99)00032-4.Isotherm15.json,30,bar,cm3(STP)/g,Coal D3-3
